Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
185204,Lightning Charging Cable,2,14.95,4/22/2019 19:21,"965 8th St, New York City, NY 10001"
185208,AAA Batteries (4-pack),2,2.99,4/4/2019 21:53,"904 Forest St, New York City, NY 10001"
185211,AA Batteries (4-pack),2,3.84,4/21/2019 8:56,"920 Lakeview St, Atlanta, GA 30301"
185228,AA Batteries (4-pack),2,3.84,4/15/2019 10:07,"433 Main St, Los Angeles, CA 90001"
185267,Lightning Charging Cable,2,14.95,4/10/2019 8:44,"927 Hickory St, San Francisco, CA 94016"
185269,AAA Batteries (4-pack),2,2.99,4/20/2019 2:36,"622 7th St, New York City, NY 10001"
185289,Wired Headphones,2,11.99,4/8/2019 7:25,"156 Hill St, Seattle, WA 98101"
185292,USB-C Charging Cable,2,11.95,4/24/2019 0:01,"958 Wilson St, New York City, NY 10001"
185294,AA Batteries (4-pack),2,3.84,4/28/2019 10:10,"337 14th St, Atlanta, GA 30301"
185325,Lightning Charging Cable,2,14.95,4/27/2019 1:56,"179 5th St, Boston, MA 02215"
185328,Lightning Charging Cable,2,14.95,4/21/2019 18:46,"871 West St, San Francisco, CA 94016"
185332,AA Batteries (4-pack),2,3.84,4/23/2019 13:35,"930 12th St, San Francisco, CA 94016"
185344,AAA Batteries (4-pack),2,2.99,4/4/2019 14:39,"841 Elm St, Seattle, WA 98101"
185353,AAA Batteries (4-pack),2,2.99,4/1/2019 14:36,"406 Johnson St, New York City, NY 10001"
185387,Wired Headphones,2,11.99,4/4/2019 19:27,"49 Sunset St, New York City, NY 10001"
185412,AAA Batteries (4-pack),2,2.99,4/5/2019 21:38,"938 Hickory St, San Francisco, CA 94016"
185416,AAA Batteries (4-pack),2,2.99,4/4/2019 19:28,"955 Lake St, San Francisco, CA 94016"
185417,USB-C Charging Cable,2,11.95,4/15/2019 15:11,"638 7th St, Seattle, WA 98101"
185427,USB-C Charging Cable,2,11.95,4/2/2019 18:34,"304 Meadow St, San Francisco, CA 94016"
185446,AAA Batteries (4-pack),2,2.99,4/2/2019 16:27,"827 Hill St, Portland, OR 97035"
185447,AA Batteries (4-pack),2,3.84,4/26/2019 19:35,"40 Main St, Dallas, TX 75001"
185453,Lightning Charging Cable,2,14.95,4/29/2019 21:04,"519 Walnut St, New York City, NY 10001"
185461,AA Batteries (4-pack),2,3.84,4/22/2019 13:32,"67 Hickory St, Atlanta, GA 30301"
185466,AAA Batteries (4-pack),2,2.99,4/26/2019 18:59,"388 11th St, Austin, TX 73301"
185506,AAA Batteries (4-pack),2,2.99,4/21/2019 23:15,"475 9th St, Austin, TX 73301"
185525,AAA Batteries (4-pack),2,2.99,4/23/2019 11:57,"328 Forest St, New York City, NY 10001"
185540,USB-C Charging Cable,2,11.95,4/1/2019 19:57,"523 6th St, Los Angeles, CA 90001"
185550,AAA Batteries (4-pack),2,2.99,4/3/2019 14:58,"868 Madison St, Boston, MA 02215"
185564,Lightning Charging Cable,2,14.95,4/9/2019 11:16,"640 Elm St, Portland, OR 97035"
185574,AAA Batteries (4-pack),2,2.99,4/13/2019 23:52,"731 Washington St, Los Angeles, CA 90001"
185582,AAA Batteries (4-pack),2,2.99,4/26/2019 21:18,"853 6th St, Los Angeles, CA 90001"
185598,AAA Batteries (4-pack),2,2.99,4/20/2019 11:42,"346 Walnut St, San Francisco, CA 94016"
185621,Lightning Charging Cable,2,14.95,4/3/2019 11:06,"525 Adams St, Austin, TX 73301"
185622,AAA Batteries (4-pack),2,2.99,4/26/2019 14:03,"702 2nd St, Los Angeles, CA 90001"
185641,AA Batteries (4-pack),2,3.84,4/8/2019 22:51,"636 Lake St, Los Angeles, CA 90001"
185643,AA Batteries (4-pack),2,3.84,4/14/2019 13:40,"502 Willow St, New York City, NY 10001"
185649,AA Batteries (4-pack),2,3.84,4/3/2019 14:04,"945 Main St, San Francisco, CA 94016"
185657,AA Batteries (4-pack),2,3.84,4/21/2019 18:43,"150 Meadow St, New York City, NY 10001"
185680,AAA Batteries (4-pack),2,2.99,4/17/2019 9:13,"896 Meadow St, Los Angeles, CA 90001"
185682,AA Batteries (4-pack),2,3.84,4/28/2019 14:54,"874 Forest St, Dallas, TX 75001"
185716,AAA Batteries (4-pack),2,2.99,4/28/2019 8:32,"788 Elm St, Atlanta, GA 30301"
185725,Wired Headphones,2,11.99,4/30/2019 20:18,"207 Hill St, San Francisco, CA 94016"
185733,AAA Batteries (4-pack),2,2.99,4/21/2019 13:44,"635 Hickory St, Dallas, TX 75001"
185747,Lightning Charging Cable,2,14.95,4/30/2019 12:53,"983 River St, Dallas, TX 75001"
185750,AA Batteries (4-pack),2,3.84,4/26/2019 11:28,"467 11th St, Atlanta, GA 30301"
185753,AA Batteries (4-pack),2,3.84,4/17/2019 10:59,"91 12th St, Dallas, TX 75001"
185756,Lightning Charging Cable,2,14.95,4/13/2019 13:52,"970 Hickory St, New York City, NY 10001"
185759,AAA Batteries (4-pack),2,2.99,4/24/2019 16:06,"308 2nd St, Los Angeles, CA 90001"
185769,Wired Headphones,2,11.99,4/1/2019 16:47,"203 Dogwood St, Austin, TX 73301"
185782,AAA Batteries (4-pack),2,2.99,4/20/2019 16:29,"116 Madison St, Atlanta, GA 30301"
185785,AA Batteries (4-pack),2,3.84,4/13/2019 19:10,"235 12th St, Boston, MA 02215"
185797,Lightning Charging Cable,2,14.95,4/25/2019 17:35,"899 Meadow St, New York City, NY 10001"
185801,AAA Batteries (4-pack),2,2.99,4/24/2019 10:12,"259 12th St, Boston, MA 02215"
185803,AAA Batteries (4-pack),2,2.99,4/18/2019 10:30,"683 Spruce St, San Francisco, CA 94016"
185808,AAA Batteries (4-pack),2,2.99,4/25/2019 11:57,"172 Maple St, Los Angeles, CA 90001"
185821,AAA Batteries (4-pack),2,2.99,4/17/2019 20:30,"537 1st St, Atlanta, GA 30301"
185833,USB-C Charging Cable,2,11.95,4/18/2019 11:45,"972 Main St, New York City, NY 10001"
185861,AA Batteries (4-pack),2,3.84,4/11/2019 22:11,"270 Wilson St, San Francisco, CA 94016"
185876,AA Batteries (4-pack),2,3.84,4/29/2019 18:36,"68 Spruce St, Boston, MA 02215"
185882,AA Batteries (4-pack),2,3.84,4/28/2019 18:20,"693 Lincoln St, San Francisco, CA 94016"
185896,AA Batteries (4-pack),2,3.84,4/8/2019 9:32,"419 9th St, Los Angeles, CA 90001"
185913,AA Batteries (4-pack),2,3.84,4/26/2019 14:26,"185 Adams St, Dallas, TX 75001"
185943,AAA Batteries (4-pack),2,2.99,4/15/2019 10:54,"882 Wilson St, Portland, OR 97035"
185980,Lightning Charging Cable,2,14.95,4/23/2019 17:26,"43 Cedar St, Portland, OR 97035"
185987,Lightning Charging Cable,2,14.95,4/20/2019 20:12,"802 Hill St, New York City, NY 10001"
185999,USB-C Charging Cable,2,11.95,4/3/2019 12:49,"693 Cherry St, San Francisco, CA 94016"
186000,AAA Batteries (4-pack),2,2.99,4/21/2019 7:51,"231 6th St, San Francisco, CA 94016"
186023,AAA Batteries (4-pack),2,2.99,4/7/2019 15:40,"208 9th St, San Francisco, CA 94016"
186041,AA Batteries (4-pack),2,3.84,4/4/2019 9:52,"575 North St, San Francisco, CA 94016"
186047,Wired Headphones,2,11.99,4/1/2019 11:04,"330 Ridge St, Boston, MA 02215"
186061,AA Batteries (4-pack),2,3.84,4/3/2019 20:20,"663 Cedar St, Boston, MA 02215"
186065,AAA Batteries (4-pack),2,2.99,4/18/2019 16:13,"922 Spruce St, Dallas, TX 75001"
186068,Lightning Charging Cable,2,14.95,4/10/2019 21:00,"936 Cherry St, Boston, MA 02215"
186069,USB-C Charging Cable,2,11.95,4/29/2019 18:15,"816 Park St, Los Angeles, CA 90001"
186070,AAA Batteries (4-pack),2,2.99,4/14/2019 16:02,"433 Spruce St, Los Angeles, CA 90001"
186077,AAA Batteries (4-pack),2,2.99,4/29/2019 6:04,"367 Lakeview St, New York City, NY 10001"
186108,USB-C Charging Cable,2,11.95,4/9/2019 9:03,"426 Willow St, Boston, MA 02215"
186122,AAA Batteries (4-pack),2,2.99,4/19/2019 20:31,"626 Cedar St, Atlanta, GA 30301"
186135,AA Batteries (4-pack),2,3.84,4/27/2019 14:50,"780 12th St, San Francisco, CA 94016"
186139,AA Batteries (4-pack),2,3.84,4/6/2019 17:57,"842 Meadow St, Los Angeles, CA 90001"
186141,AAA Batteries (4-pack),2,2.99,4/21/2019 21:21,"866 Main St, New York City, NY 10001"
186155,Wired Headphones,2,11.99,4/29/2019 20:51,"431 Willow St, Portland, OR 97035"
186157,AAA Batteries (4-pack),2,2.99,4/2/2019 11:33,"794 Jefferson St, Los Angeles, CA 90001"
186163,AAA Batteries (4-pack),2,2.99,4/10/2019 22:00,"548 Hickory St, New York City, NY 10001"
186191,AAA Batteries (4-pack),2,2.99,4/12/2019 0:06,"756 12th St, Austin, TX 73301"
186205,AA Batteries (4-pack),2,3.84,4/15/2019 11:23,"558 West St, Boston, MA 02215"
186211,Lightning Charging Cable,2,14.95,4/19/2019 23:36,"692 Washington St, Atlanta, GA 30301"
186212,USB-C Charging Cable,2,11.95,4/30/2019 11:34,"891 Lakeview St, New York City, NY 10001"
186238,Lightning Charging Cable,2,14.95,4/14/2019 18:23,"98 7th St, Seattle, WA 98101"
186240,AAA Batteries (4-pack),2,2.99,4/10/2019 13:17,"30 6th St, Boston, MA 02215"
186242,AAA Batteries (4-pack),2,2.99,4/13/2019 18:57,"42 Lakeview St, Portland, OR 97035"
186258,AA Batteries (4-pack),2,3.84,4/9/2019 15:11,"186 North St, Austin, TX 73301"
186267,AA Batteries (4-pack),2,3.84,4/16/2019 15:12,"967 Adams St, Los Angeles, CA 90001"
186269,Wired Headphones,2,11.99,4/6/2019 0:25,"223 Johnson St, Portland, OR 97035"
186274,AAA Batteries (4-pack),2,2.99,4/3/2019 23:59,"685 7th St, Seattle, WA 98101"
186287,AAA Batteries (4-pack),2,2.99,4/9/2019 22:16,"499 13th St, New York City, NY 10001"
186309,AAA Batteries (4-pack),2,2.99,4/24/2019 14:47,"801 14th St, Boston, MA 02215"
186325,AAA Batteries (4-pack),2,2.99,4/16/2019 23:43,"75 12th St, Boston, MA 02215"
186370,USB-C Charging Cable,2,11.95,4/14/2019 9:27,"927 Madison St, Portland, OR 97035"
186389,27in FHD Monitor,2,149.99,4/25/2019 11:17,"934 Church St, Boston, MA 02215"
186411,Wired Headphones,2,11.99,4/17/2019 21:09,"725 Church St, New York City, NY 10001"
186422,20in Monitor,2,109.99,4/5/2019 15:22,"467 Elm St, New York City, NY 10001"
186436,Wired Headphones,2,11.99,4/13/2019 14:00,"366 Cherry St, Los Angeles, CA 90001"
186437,AAA Batteries (4-pack),2,2.99,4/10/2019 9:07,"830 Maple St, Los Angeles, CA 90001"
186470,Wired Headphones,2,11.99,4/6/2019 9:48,"344 Meadow St, Boston, MA 02215"
186471,Lightning Charging Cable,2,14.95,4/29/2019 1:51,"883 Church St, Atlanta, GA 30301"
186475,AA Batteries (4-pack),2,3.84,4/17/2019 12:45,"525 10th St, Dallas, TX 75001"
186476,Wired Headphones,2,11.99,4/15/2019 8:27,"984 West St, New York City, NY 10001"
186478,AAA Batteries (4-pack),2,2.99,4/20/2019 1:40,"309 13th St, New York City, NY 10001"
186498,AA Batteries (4-pack),2,3.84,4/8/2019 12:58,"317 Pine St, Austin, TX 73301"
186574,AA Batteries (4-pack),2,3.84,4/7/2019 13:23,"455 7th St, Seattle, WA 98101"
186604,Lightning Charging Cable,2,14.95,4/22/2019 14:36,"595 Cedar St, San Francisco, CA 94016"
186607,USB-C Charging Cable,2,11.95,4/27/2019 22:33,"178 River St, Atlanta, GA 30301"
186634,AAA Batteries (4-pack),2,2.99,4/18/2019 8:55,"255 Center St, Seattle, WA 98101"
186684,Lightning Charging Cable,2,14.95,4/9/2019 17:35,"46 South St, Dallas, TX 75001"
186689,AA Batteries (4-pack),2,3.84,4/6/2019 21:43,"171 9th St, San Francisco, CA 94016"
186691,AA Batteries (4-pack),2,3.84,4/16/2019 16:46,"637 Forest St, Boston, MA 02215"
186701,AA Batteries (4-pack),2,3.84,4/17/2019 22:46,"508 Hickory St, Boston, MA 02215"
186723,AAA Batteries (4-pack),2,2.99,4/20/2019 17:18,"62 Adams St, Seattle, WA 98101"
186732,AA Batteries (4-pack),2,3.84,4/18/2019 9:45,"402 West St, Los Angeles, CA 90001"
186756,AA Batteries (4-pack),2,3.84,4/12/2019 11:11,"452 2nd St, Los Angeles, CA 90001"
186761,AAA Batteries (4-pack),2,2.99,4/24/2019 7:52,"327 11th St, Dallas, TX 75001"
186764,AA Batteries (4-pack),2,3.84,4/30/2019 7:48,"553 5th St, San Francisco, CA 94016"
186772,AA Batteries (4-pack),2,3.84,4/19/2019 2:15,"480 Adams St, New York City, NY 10001"
186799,AAA Batteries (4-pack),2,2.99,4/3/2019 10:35,"480 Walnut St, Dallas, TX 75001"
186801,AAA Batteries (4-pack),2,2.99,4/22/2019 15:02,"827 11th St, San Francisco, CA 94016"
186804,AAA Batteries (4-pack),2,2.99,4/6/2019 16:28,"753 Cedar St, Atlanta, GA 30301"
186818,27in FHD Monitor,2,149.99,4/28/2019 20:47,"283 7th St, Boston, MA 02215"
186821,AAA Batteries (4-pack),2,2.99,4/12/2019 21:35,"407 Park St, Atlanta, GA 30301"
186823,USB-C Charging Cable,2,11.95,4/18/2019 21:21,"713 Chestnut St, Portland, ME 04101"
186830,AA Batteries (4-pack),2,3.84,4/13/2019 21:34,"997 10th St, San Francisco, CA 94016"
186840,AA Batteries (4-pack),2,3.84,4/13/2019 16:08,"196 South St, New York City, NY 10001"
186846,Wired Headphones,2,11.99,4/2/2019 6:15,"100 Cedar St, San Francisco, CA 94016"
186862,AAA Batteries (4-pack),2,2.99,4/25/2019 15:54,"6 12th St, Boston, MA 02215"
186866,27in 4K Gaming Monitor,2,389.99,4/2/2019 19:29,"721 13th St, San Francisco, CA 94016"
186868,USB-C Charging Cable,2,11.95,4/12/2019 0:20,"954 Highland St, Los Angeles, CA 90001"
186904,USB-C Charging Cable,2,11.95,4/7/2019 10:55,"143 5th St, San Francisco, CA 94016"
186908,AA Batteries (4-pack),2,3.84,4/10/2019 15:45,"310 Ridge St, Los Angeles, CA 90001"
186911,AAA Batteries (4-pack),2,2.99,4/4/2019 8:08,"861 Jefferson St, San Francisco, CA 94016"
186915,AAA Batteries (4-pack),2,2.99,4/18/2019 19:49,"515 2nd St, Atlanta, GA 30301"
186931,AAA Batteries (4-pack),2,2.99,4/1/2019 15:59,"52 7th St, San Francisco, CA 94016"
186941,Wired Headphones,2,11.99,4/18/2019 19:25,"787 Meadow St, New York City, NY 10001"
186959,AAA Batteries (4-pack),2,2.99,4/2/2019 0:38,"536 Washington St, Los Angeles, CA 90001"
186966,Lightning Charging Cable,2,14.95,4/18/2019 22:33,"868 Jackson St, Dallas, TX 75001"
186973,AAA Batteries (4-pack),2,2.99,4/8/2019 19:59,"925 1st St, San Francisco, CA 94016"
186983,AA Batteries (4-pack),2,3.84,4/12/2019 10:27,"872 Madison St, San Francisco, CA 94016"
186989,AA Batteries (4-pack),2,3.84,4/8/2019 18:18,"688 Hill St, Atlanta, GA 30301"
187006,AAA Batteries (4-pack),2,2.99,4/25/2019 21:34,"344 Lincoln St, Austin, TX 73301"
187008,USB-C Charging Cable,2,11.95,4/17/2019 13:44,"753 Walnut St, Dallas, TX 75001"
187026,USB-C Charging Cable,2,11.95,4/2/2019 18:38,"859 Chestnut St, San Francisco, CA 94016"
187027,AAA Batteries (4-pack),2,2.99,4/25/2019 19:22,"171 7th St, Los Angeles, CA 90001"
187028,AA Batteries (4-pack),2,3.84,4/1/2019 13:31,"728 Highland St, New York City, NY 10001"
187031,AA Batteries (4-pack),2,3.84,4/25/2019 16:58,"450 10th St, Dallas, TX 75001"
187044,AAA Batteries (4-pack),2,2.99,4/28/2019 10:34,"524 Sunset St, San Francisco, CA 94016"
187045,AAA Batteries (4-pack),2,2.99,4/8/2019 9:30,"26 Walnut St, Los Angeles, CA 90001"
187046,AA Batteries (4-pack),2,3.84,4/10/2019 15:05,"318 Main St, Portland, OR 97035"
187066,AA Batteries (4-pack),2,3.84,4/16/2019 23:33,"660 Lake St, San Francisco, CA 94016"
187090,USB-C Charging Cable,2,11.95,4/28/2019 14:18,"915 Pine St, Seattle, WA 98101"
187092,AA Batteries (4-pack),2,3.84,4/8/2019 19:56,"532 8th St, New York City, NY 10001"
187095,AAA Batteries (4-pack),2,2.99,4/17/2019 13:56,"832 6th St, Los Angeles, CA 90001"
187100,AAA Batteries (4-pack),2,2.99,4/18/2019 0:47,"61 11th St, San Francisco, CA 94016"
187102,USB-C Charging Cable,2,11.95,4/5/2019 15:23,"890 7th St, San Francisco, CA 94016"
187123,AAA Batteries (4-pack),2,2.99,4/3/2019 19:11,"217 North St, Boston, MA 02215"
187148,USB-C Charging Cable,2,11.95,4/1/2019 13:47,"863 Park St, New York City, NY 10001"
187159,AA Batteries (4-pack),2,3.84,4/2/2019 13:43,"946 Jackson St, Los Angeles, CA 90001"
187165,USB-C Charging Cable,2,11.95,4/24/2019 23:51,"425 Hickory St, San Francisco, CA 94016"
187192,AAA Batteries (4-pack),2,2.99,4/12/2019 6:10,"663 Wilson St, Los Angeles, CA 90001"
187193,AAA Batteries (4-pack),2,2.99,4/28/2019 14:26,"456 Dogwood St, Atlanta, GA 30301"
187236,AA Batteries (4-pack),2,3.84,4/6/2019 9:26,"932 Madison St, Los Angeles, CA 90001"
187250,AA Batteries (4-pack),2,3.84,4/2/2019 17:03,"687 Dogwood St, Los Angeles, CA 90001"
187260,AA Batteries (4-pack),2,3.84,4/24/2019 6:21,"352 River St, Boston, MA 02215"
187294,AAA Batteries (4-pack),2,2.99,4/10/2019 12:40,"139 Forest St, New York City, NY 10001"
187323,AAA Batteries (4-pack),2,2.99,4/29/2019 17:01,"723 North St, Portland, OR 97035"
187326,AA Batteries (4-pack),2,3.84,4/11/2019 21:34,"138 Lake St, Dallas, TX 75001"
187332,AAA Batteries (4-pack),2,2.99,4/3/2019 9:07,"332 River St, Atlanta, GA 30301"
187376,AA Batteries (4-pack),2,3.84,4/23/2019 21:37,"729 Hickory St, New York City, NY 10001"
187384,AAA Batteries (4-pack),2,2.99,4/2/2019 4:28,"108 Park St, San Francisco, CA 94016"
187391,AAA Batteries (4-pack),2,2.99,4/11/2019 21:18,"63 Sunset St, Dallas, TX 75001"
187403,AA Batteries (4-pack),2,3.84,4/24/2019 10:22,"749 Main St, San Francisco, CA 94016"
187406,Wired Headphones,2,11.99,4/16/2019 16:22,"504 Walnut St, Boston, MA 02215"
187409,AAA Batteries (4-pack),2,2.99,4/21/2019 10:07,"266 Johnson St, Seattle, WA 98101"
187456,AA Batteries (4-pack),2,3.84,4/9/2019 16:58,"204 Pine St, Dallas, TX 75001"
187477,AA Batteries (4-pack),2,3.84,4/26/2019 8:58,"941 Sunset St, Atlanta, GA 30301"
187485,AAA Batteries (4-pack),2,2.99,4/6/2019 22:46,"480 Adams St, Atlanta, GA 30301"
187492,USB-C Charging Cable,2,11.95,4/18/2019 20:12,"845 South St, Seattle, WA 98101"
187506,AA Batteries (4-pack),2,3.84,4/1/2019 17:33,"938 Jackson St, Dallas, TX 75001"
187507,AAA Batteries (4-pack),2,2.99,4/6/2019 8:38,"624 River St, San Francisco, CA 94016"
187515,Lightning Charging Cable,2,14.95,4/19/2019 13:23,"670 Ridge St, Atlanta, GA 30301"
187526,AA Batteries (4-pack),2,3.84,4/18/2019 13:27,"410 North St, San Francisco, CA 94016"
187533,AA Batteries (4-pack),2,3.84,4/27/2019 2:14,"356 14th St, Los Angeles, CA 90001"
187542,AAA Batteries (4-pack),2,2.99,4/27/2019 18:08,"590 Cherry St, Boston, MA 02215"
187553,Wired Headphones,2,11.99,4/8/2019 17:19,"18 Wilson St, Portland, OR 97035"
187581,AAA Batteries (4-pack),2,2.99,4/18/2019 23:55,"462 Center St, Los Angeles, CA 90001"
187582,AAA Batteries (4-pack),2,2.99,4/23/2019 19:47,"634 12th St, Atlanta, GA 30301"
187586,AAA Batteries (4-pack),2,2.99,4/30/2019 9:54,"885 Church St, Los Angeles, CA 90001"
187592,USB-C Charging Cable,2,11.95,4/9/2019 18:52,"572 8th St, Dallas, TX 75001"
187663,Lightning Charging Cable,2,14.95,4/3/2019 12:29,"5 Hickory St, Boston, MA 02215"
187673,AA Batteries (4-pack),2,3.84,4/12/2019 18:31,"772 Meadow St, San Francisco, CA 94016"
187725,AA Batteries (4-pack),2,3.84,4/2/2019 10:44,"247 Johnson St, Atlanta, GA 30301"
187748,Wired Headphones,2,11.99,4/25/2019 18:55,"51 Church St, San Francisco, CA 94016"
187751,AAA Batteries (4-pack),2,2.99,4/2/2019 11:15,"610 Lakeview St, Los Angeles, CA 90001"
187807,AA Batteries (4-pack),2,3.84,4/20/2019 1:38,"156 West St, Atlanta, GA 30301"
187825,AAA Batteries (4-pack),2,2.99,4/2/2019 3:00,"936 Forest St, Portland, OR 97035"
187832,AA Batteries (4-pack),2,3.84,4/18/2019 19:27,"257 Sunset St, Boston, MA 02215"
187863,AA Batteries (4-pack),2,3.84,4/22/2019 17:36,"89 Hickory St, New York City, NY 10001"
187884,AAA Batteries (4-pack),2,2.99,4/19/2019 22:30,"264 Walnut St, Boston, MA 02215"
187888,Wired Headphones,2,11.99,4/30/2019 19:20,"387 12th St, San Francisco, CA 94016"
187908,AAA Batteries (4-pack),2,2.99,4/28/2019 12:42,"974 11th St, Dallas, TX 75001"
187919,Wired Headphones,2,11.99,4/30/2019 18:31,"54 6th St, New York City, NY 10001"
187928,USB-C Charging Cable,2,11.95,4/22/2019 19:55,"259 Johnson St, San Francisco, CA 94016"
187937,AAA Batteries (4-pack),2,2.99,4/17/2019 8:00,"302 Sunset St, Boston, MA 02215"
187957,USB-C Charging Cable,2,11.95,4/18/2019 3:53,"367 Adams St, Boston, MA 02215"
187977,Lightning Charging Cable,2,14.95,4/5/2019 14:16,"88 Forest St, San Francisco, CA 94016"
187982,iPhone,2,700,4/6/2019 22:03,"213 6th St, Atlanta, GA 30301"
187991,AA Batteries (4-pack),2,3.84,4/17/2019 18:42,"576 Pine St, Boston, MA 02215"
188014,AAA Batteries (4-pack),2,2.99,4/24/2019 19:32,"336 Lake St, Atlanta, GA 30301"
188046,Lightning Charging Cable,2,14.95,4/19/2019 15:08,"662 Walnut St, Dallas, TX 75001"
188076,AA Batteries (4-pack),2,3.84,4/22/2019 14:23,"259 Center St, Atlanta, GA 30301"
188100,AA Batteries (4-pack),2,3.84,4/3/2019 15:17,"217 Church St, Portland, ME 04101"
188138,Wired Headphones,2,11.99,4/18/2019 18:42,"931 5th St, San Francisco, CA 94016"
188142,AA Batteries (4-pack),2,3.84,4/13/2019 19:01,"127 Main St, Los Angeles, CA 90001"
188144,Wired Headphones,2,11.99,4/22/2019 10:47,"728 West St, New York City, NY 10001"
188148,AAA Batteries (4-pack),2,2.99,4/21/2019 20:31,"539 Willow St, Atlanta, GA 30301"
188153,AA Batteries (4-pack),2,3.84,4/23/2019 22:57,"777 Cedar St, Dallas, TX 75001"
188167,USB-C Charging Cable,2,11.95,4/10/2019 7:11,"282 Cedar St, Atlanta, GA 30301"
188168,AA Batteries (4-pack),2,3.84,4/3/2019 12:33,"775 Maple St, Los Angeles, CA 90001"
188169,AA Batteries (4-pack),2,3.84,4/10/2019 18:52,"281 Elm St, New York City, NY 10001"
188172,AAA Batteries (4-pack),2,2.99,4/22/2019 18:11,"476 North St, Seattle, WA 98101"
188185,Lightning Charging Cable,2,14.95,4/2/2019 10:09,"982 Sunset St, New York City, NY 10001"
188190,AAA Batteries (4-pack),2,2.99,4/23/2019 10:09,"967 14th St, Los Angeles, CA 90001"
188214,AA Batteries (4-pack),2,3.84,4/11/2019 16:34,"86 Park St, Los Angeles, CA 90001"
188235,AAA Batteries (4-pack),2,2.99,4/25/2019 0:24,"986 Park St, San Francisco, CA 94016"
188249,AAA Batteries (4-pack),2,2.99,4/18/2019 16:31,"14 South St, Los Angeles, CA 90001"
188293,USB-C Charging Cable,2,11.95,4/19/2019 21:30,"942 10th St, Portland, OR 97035"
188294,AAA Batteries (4-pack),2,2.99,4/13/2019 8:49,"580 Lincoln St, New York City, NY 10001"
188298,Lightning Charging Cable,2,14.95,4/22/2019 21:47,"217 Pine St, Austin, TX 73301"
188312,AA Batteries (4-pack),2,3.84,4/30/2019 9:34,"292 Walnut St, Boston, MA 02215"
188334,AAA Batteries (4-pack),2,2.99,4/23/2019 1:23,"875 Lincoln St, Los Angeles, CA 90001"
188372,AA Batteries (4-pack),2,3.84,4/11/2019 13:15,"301 7th St, San Francisco, CA 94016"
188373,USB-C Charging Cable,2,11.95,4/24/2019 21:49,"198 Washington St, San Francisco, CA 94016"
188393,Wired Headphones,2,11.99,4/1/2019 21:34,"736 Jackson St, Austin, TX 73301"
188394,Wired Headphones,2,11.99,4/25/2019 18:48,"76 Pine St, Portland, ME 04101"
188395,Lightning Charging Cable,2,14.95,4/2/2019 7:07,"516 Lakeview St, New York City, NY 10001"
188415,Lightning Charging Cable,2,14.95,4/7/2019 9:18,"365 1st St, San Francisco, CA 94016"
188425,Lightning Charging Cable,2,14.95,4/13/2019 2:07,"717 Church St, New York City, NY 10001"
188458,USB-C Charging Cable,2,11.95,4/19/2019 18:23,"899 Center St, Atlanta, GA 30301"
188484,AA Batteries (4-pack),2,3.84,4/23/2019 20:33,"431 13th St, Los Angeles, CA 90001"
188552,USB-C Charging Cable,2,11.95,4/14/2019 16:55,"60 8th St, Seattle, WA 98101"
188573,AAA Batteries (4-pack),2,2.99,4/29/2019 16:40,"943 11th St, Seattle, WA 98101"
188575,Wired Headphones,2,11.99,4/7/2019 23:03,"535 Lakeview St, Boston, MA 02215"
188588,AA Batteries (4-pack),2,3.84,4/3/2019 19:11,"694 Spruce St, Los Angeles, CA 90001"
188601,USB-C Charging Cable,2,11.95,4/11/2019 0:31,"474 7th St, New York City, NY 10001"
188612,AAA Batteries (4-pack),2,2.99,4/2/2019 10:30,"647 West St, Austin, TX 73301"
188620,AA Batteries (4-pack),2,3.84,4/14/2019 20:57,"222 Hickory St, San Francisco, CA 94016"
188652,USB-C Charging Cable,2,11.95,4/13/2019 1:29,"94 Cedar St, New York City, NY 10001"
188678,AAA Batteries (4-pack),2,2.99,4/10/2019 14:34,"51 14th St, Los Angeles, CA 90001"
188732,Wired Headphones,2,11.99,4/20/2019 12:35,"392 Dogwood St, Dallas, TX 75001"
188738,USB-C Charging Cable,2,11.95,4/17/2019 22:28,"807 Johnson St, Portland, ME 04101"
188750,AAA Batteries (4-pack),2,2.99,4/27/2019 9:31,"125 Jefferson St, Portland, OR 97035"
188758,AA Batteries (4-pack),2,3.84,4/12/2019 14:57,"792 Chestnut St, Boston, MA 02215"
188803,Lightning Charging Cable,2,14.95,4/25/2019 21:27,"533 10th St, San Francisco, CA 94016"
188815,Wired Headphones,2,11.99,4/13/2019 11:56,"571 Maple St, New York City, NY 10001"
188831,USB-C Charging Cable,2,11.95,4/26/2019 10:24,"76 Willow St, San Francisco, CA 94016"
188850,AAA Batteries (4-pack),2,2.99,4/20/2019 15:33,"276 Cedar St, Boston, MA 02215"
188855,AAA Batteries (4-pack),2,2.99,4/16/2019 19:47,"49 9th St, San Francisco, CA 94016"
188884,USB-C Charging Cable,2,11.95,4/6/2019 18:57,"747 14th St, Seattle, WA 98101"
188885,AA Batteries (4-pack),2,3.84,4/17/2019 18:12,"275 Park St, Dallas, TX 75001"
188907,Lightning Charging Cable,2,14.95,4/16/2019 13:29,"21 Jackson St, San Francisco, CA 94016"
188919,Wired Headphones,2,11.99,4/25/2019 17:27,"124 Madison St, Los Angeles, CA 90001"
